,longitude,latitude
13333,-121.92,36.61
13334,-121.92,36.61
13335,-121.92,36.56
13336,-121.92,36.56
13337,-121.92,36.55
13338,-121.92,36.55
13339,-121.92,36.55
13340,-121.92,36.54
13341,-121.93,41.86
13342,-121.93,38.02
13343,-121.93,37.93
13344,-121.93,37.89
13345,-121.93,37.78
13346,-121.93,37.76
13347,-121.93,37.74
13348,-121.93,37.73
13349,-121.93,37.71
13350,-121.93,37.7
13351,-121.93,37.66
13352,-121.93,37.54
13353,-121.93,37.53
13354,-121.93,37.49
13355,-121.93,37.4
13356,-121.93,37.35
13357,-121.93,37.33
13358,-121.93,37.32
13359,-121.93,37.32
13360,-121.93,37.31
13361,-121.93,37.31
13362,-121.93,37.3
13363,-121.93,37.3
13364,-121.93,37.3
13365,-121.93,37.29
13366,-121.93,37.28
13367,-121.93,37.27
13368,-121.93,37.27
13369,-121.93,37.26
13370,-121.93,37.25
13371,-121.93,37.25
13372,-121.93,37.24
13373,-121.93,37.22
13374,-121.93,37.13
13375,-121.93,37.05
13376,-121.93,37.04
13377,-121.93,36.99
13378,-121.93,36.63
13379,-121.93,36.62
13380,-121.93,36.62
13381,-121.93,36.6
13382,-121.93,36.59
13383,-121.94,39.45
13384,-121.94,38.89
13385,-121.94,38.41
13386,-121.94,38.38
13387,-121.94,38.37
13388,-121.94,38.27
13389,-121.94,38.03
13390,-121.94,38.02
13391,-121.94,37.95
13392,-121.94,37.93
13393,-121.94,37.83
13394,-121.94,37.8
13395,-121.94,37.76
13396,-121.94,37.75
13397,-121.94,37.73
13398,-121.94,37.71
13399,-121.94,37.56
13400,-121.94,37.54
13401,-121.94,37.54
13402,-121.94,37.53
13403,-121.94,37.42
13404,-121.94,37.35
13405,-121.94,37.35
13406,-121.94,37.34
13407,-121.94,37.34
13408,-121.94,37.33
13409,-121.94,37.33
13410,-121.94,37.33
13411,-121.94,37.32
13412,-121.94,37.31
13413,-121.94,37.31
13414,-121.94,37.31
13415,-121.94,37.3
13416,-121.94,37.3
13417,-121.94,37.3
13418,-121.94,37.29
13419,-121.94,37.29
13420,-121.94,37.28
13421,-121.94,37.27
13422,-121.94,37.26
13423,-121.94,37.26
13424,-121.94,37.25
13425,-121.94,37.24
13426,-121.94,37.24
13427,-121.94,37.24
13428,-121.94,37.0
13429,-121.94,36.99
13430,-121.94,36.98
13431,-121.94,36.97
13432,-121.94,36.57
13433,-121.95,38.65
13434,-121.95,38.43
13435,-121.95,38.34
13436,-121.95,38.03
13437,-121.95,38.02
13438,-121.95,37.96
13439,-121.95,37.94
13440,-121.95,37.94
13441,-121.95,37.81
13442,-121.95,37.78
13443,-121.95,37.74
13444,-121.95,37.74
13445,-121.95,37.55
13446,-121.95,37.54
13447,-121.95,37.52
13448,-121.95,37.41
13449,-121.95,37.39
13450,-121.95,37.38
13451,-121.95,37.36
13452,-121.95,37.36
13453,-121.95,37.35
13454,-121.95,37.35
13455,-121.95,37.35
13456,-121.95,37.34
13457,-121.95,37.33
13458,-121.95,37.33
13459,-121.95,37.32
13460,-121.95,37.32
13461,-121.95,37.31
13462,-121.95,37.3
13463,-121.95,37.3
13464,-121.95,37.29
13465,-121.95,37.29
13466,-121.95,37.28
13467,-121.95,37.28
13468,-121.95,37.27
13469,-121.95,37.26
13470,-121.95,37.25
13471,-121.95,37.25
13472,-121.95,37.24
13473,-121.95,37.24
13474,-121.95,37.21
13475,-121.95,37.11
13476,-121.95,36.61
13477,-121.95,36.6
13478,-121.95,36.59
13479,-121.96,39.3
13480,-121.96,38.54
13481,-121.96,38.36
13482,-121.96,38.35
13483,-121.96,38.34
13484,-121.96,38.34
13485,-121.96,38.34
13486,-121.96,38.33
13487,-121.96,38.32
13488,-121.96,38.02
13489,-121.96,37.99
13490,-121.96,37.96
13491,-121.96,37.95
13492,-121.96,37.95
13493,-121.96,37.95
13494,-121.96,37.94
13495,-121.96,37.85
13496,-121.96,37.84
13497,-121.96,37.81
13498,-121.96,37.76
13499,-121.96,37.71
13500,-121.96,37.54
13501,-121.96,37.53
13502,-121.96,37.53
13503,-121.96,37.53
13504,-121.96,37.52
13505,-121.96,37.51
13506,-121.96,37.43
13507,-121.96,37.41
13508,-121.96,37.39
13509,-121.96,37.36
13510,-121.96,37.36
13511,-121.96,37.35
13512,-121.96,37.35
13513,-121.96,37.34
13514,-121.96,37.34
13515,-121.96,37.33
13516,-121.96,37.32
13517,-121.96,37.31
13518,-121.96,37.31
13519,-121.96,37.3
13520,-121.96,37.29
13521,-121.96,37.28
13522,-121.96,37.28
13523,-121.96,37.27
13524,-121.96,37.27
13525,-121.96,37.26
13526,-121.96,37.25
13527,-121.96,37.25
13528,-121.96,37.24
13529,-121.96,37.23
13530,-121.96,37.22
13531,-121.96,37.13
13532,-121.96,37.1
13533,-121.96,37.06
13534,-121.96,37.03
13535,-121.96,36.98
13536,-121.96,36.97
13537,-121.96,36.88
13538,-121.97,39.79
13539,-121.97,38.35
13540,-121.97,38.34
13541,-121.97,38.34
13542,-121.97,38.03
13543,-121.97,37.97
13544,-121.97,37.97
13545,-121.97,37.96
13546,-121.97,37.95
13547,-121.97,37.93
13548,-121.97,37.87
13549,-121.97,37.8
13550,-121.97,37.79
13551,-121.97,37.79
13552,-121.97,37.77
13553,-121.97,37.64
13554,-121.97,37.57
13555,-121.97,37.56
13556,-121.97,37.55
13557,-121.97,37.54
13558,-121.97,37.54
13559,-121.97,37.53
13560,-121.97,37.53
13561,-121.97,37.52
13562,-121.97,37.52
13563,-121.97,37.44
13564,-121.97,37.4
13565,-121.97,37.36
13566,-121.97,37.35
13567,-121.97,37.35
13568,-121.97,37.35
13569,-121.97,37.35
13570,-121.97,37.34
13571,-121.97,37.33
13572,-121.97,37.31
13573,-121.97,37.31
13574,-121.97,37.3
13575,-121.97,37.3
13576,-121.97,37.29
13577,-121.97,37.28
13578,-121.97,37.28
13579,-121.97,37.26
13580,-121.97,37.25
13581,-121.97,37.25
13582,-121.97,37.23
13583,-121.97,37.01
13584,-121.97,37.0
13585,-121.97,36.98
13586,-121.97,36.97
13587,-121.97,36.97
13588,-121.97,36.96
13589,-121.98,38.52
13590,-121.98,38.37
13591,-121.98,38.36
13592,-121.98,38.36
13593,-121.98,38.36
13594,-121.98,38.35
13595,-121.98,38.34
13596,-121.98,38.34
13597,-121.98,38.29
13598,-121.98,38.05
13599,-121.98,37.97
13600,-121.98,37.96
13601,-121.98,37.96
13602,-121.98,37.95
13603,-121.98,37.95
13604,-121.98,37.82
13605,-121.98,37.81
13606,-121.98,37.8
13607,-121.98,37.74
13608,-121.98,37.58
13609,-121.98,37.54
13610,-121.98,37.53
13611,-121.98,37.53
13612,-121.98,37.37
13613,-121.98,37.36
13614,-121.98,37.36
13615,-121.98,37.36
13616,-121.98,37.36
13617,-121.98,37.35
13618,-121.98,37.35
13619,-121.98,37.34
13620,-121.98,37.34
13621,-121.98,37.33
13622,-121.98,37.33
13623,-121.98,37.33
13624,-121.98,37.32
13625,-121.98,37.31
13626,-121.98,37.31
13627,-121.98,37.31
13628,-121.98,37.3
13629,-121.98,37.29
13630,-121.98,37.28
13631,-121.98,37.28
13632,-121.98,37.27
13633,-121.98,37.26
13634,-121.98,37.25
13635,-121.98,37.24
13636,-121.98,37.23
13637,-121.98,37.16
13638,-121.98,36.99
13639,-121.98,36.98
13640,-121.98,36.97
13641,-121.98,36.96
13642,-121.98,36.96
13643,-121.99,39.15
13644,-121.99,38.48
13645,-121.99,38.36
13646,-121.99,38.36
13647,-121.99,38.34
13648,-121.99,38.34
13649,-121.99,38.27
13650,-121.99,38.15
13651,-121.99,37.98
13652,-121.99,37.97
13653,-121.99,37.96
13654,-121.99,37.96
13655,-121.99,37.82
13656,-121.99,37.81
13657,-121.99,37.77
13658,-121.99,37.61
13659,-121.99,37.58
13660,-121.99,37.56
13661,-121.99,37.56
13662,-121.99,37.55
13663,-121.99,37.55
13664,-121.99,37.54
13665,-121.99,37.53
13666,-121.99,37.4
13667,-121.99,37.4
13668,-121.99,37.39
13669,-121.99,37.37
13670,-121.99,37.36
13671,-121.99,37.36
13672,-121.99,37.36
13673,-121.99,37.36
13674,-121.99,37.35
13675,-121.99,37.35
13676,-121.99,37.34
13677,-121.99,37.34
13678,-121.99,37.33
13679,-121.99,37.33
13680,-121.99,37.32
13681,-121.99,37.31
13682,-121.99,37.3
13683,-121.99,37.29
13684,-121.99,37.27
13685,-121.99,37.27
13686,-121.99,37.27
13687,-121.99,37.26
13688,-121.99,37.26
13689,-121.99,37.25
13690,-121.99,37.25
13691,-121.99,37.05
13692,-121.99,36.99
13693,-121.99,36.99
13694,-121.99,36.98
13695,-121.99,36.98
13696,-121.99,36.98
13697,-121.99,36.97
13698,-121.99,36.96
13699,-122.0,38.99
13700,-122.0,38.83
13701,-122.0,38.41
13702,-122.0,38.38
13703,-122.0,38.36
13704,-122.0,38.36
13705,-122.0,38.35
13706,-122.0,38.35
13707,-122.0,38.25
13708,-122.0,38.23
13709,-122.0,38.03
13710,-122.0,37.99
13711,-122.0,37.98
13712,-122.0,37.98
13713,-122.0,37.98
13714,-122.0,37.97
13715,-122.0,37.96
13716,-122.0,37.96
13717,-122.0,37.95
13718,-122.0,37.84
13719,-122.0,37.82
13720,-122.0,37.58
13721,-122.0,37.55
13722,-122.0,37.54
13723,-122.0,37.54
13724,-122.0,37.51
13725,-122.0,37.4
13726,-122.0,37.4
13727,-122.0,37.4
13728,-122.0,37.39
13729,-122.0,37.39
13730,-122.0,37.37
13731,-122.0,37.36
13732,-122.0,37.36
13733,-122.0,37.36
13734,-122.0,37.36
13735,-122.0,37.34
13736,-122.0,37.34
13737,-122.0,37.33
13738,-122.0,37.32
13739,-122.0,37.31
13740,-122.0,37.28
13741,-122.0,37.28
13742,-122.0,37.28
13743,-122.0,37.27
13744,-122.0,37.23
13745,-122.0,37.08
13746,-122.0,37.06
13747,-122.0,37.0
13748,-122.0,36.98
13749,-122.0,36.98
13750,-122.0,36.93
13751,-122.01,39.74
13752,-122.01,39.21
13753,-122.01,39.21
13754,-122.01,39.21
13755,-122.01,38.44
13756,-122.01,38.37
13757,-122.01,38.36
13758,-122.01,38.36
13759,-122.01,38.36
13760,-122.01,38.35
13761,-122.01,38.27
13762,-122.01,38.26
13763,-122.01,38.25
13764,-122.01,38.25
13765,-122.01,37.99
13766,-122.01,37.98
13767,-122.01,37.98
13768,-122.01,37.98
13769,-122.01,37.97
13770,-122.01,37.97
13771,-122.01,37.95
13772,-122.01,37.94
13773,-122.01,37.94
13774,-122.01,37.94
13775,-122.01,37.93
13776,-122.01,37.92
13777,-122.01,37.92
13778,-122.01,37.91
13779,-122.01,37.83
13780,-122.01,37.59
13781,-122.01,37.57
13782,-122.01,37.56
13783,-122.01,37.56
13784,-122.01,37.55
13785,-122.01,37.55
13786,-122.01,37.54
13787,-122.01,37.53
13788,-122.01,37.4
13789,-122.01,37.39
13790,-122.01,37.39
13791,-122.01,37.39
13792,-122.01,37.38
13793,-122.01,37.37
13794,-122.01,37.37
13795,-122.01,37.36
13796,-122.01,37.36
13797,-122.01,37.36
13798,-122.01,37.35
13799,-122.01,37.35
13800,-122.01,37.34
13801,-122.01,37.32
13802,-122.01,37.31
13803,-122.01,37.29
13804,-122.01,37.28
13805,-122.01,37.27
13806,-122.01,37.27
13807,-122.01,37.26
13808,-122.01,37.25
13809,-122.01,37.18
13810,-122.01,37.06
13811,-122.01,37.03
13812,-122.01,36.99
13813,-122.01,36.99
13814,-122.01,36.98
13815,-122.01,36.98
13816,-122.01,36.97
13817,-122.01,36.97
13818,-122.01,36.95
13819,-122.01,36.91
13820,-122.02,38.38
13821,-122.02,38.37
13822,-122.02,38.27
13823,-122.02,38.26
13824,-122.02,38.26
13825,-122.02,38.25
13826,-122.02,38.02
13827,-122.02,38.0
13828,-122.02,37.99
13829,-122.02,37.98
13830,-122.02,37.98
13831,-122.02,37.97
13832,-122.02,37.95
13833,-122.02,37.95
13834,-122.02,37.94
13835,-122.02,37.94
13836,-122.02,37.92
13837,-122.02,37.89
13838,-122.02,37.88
13839,-122.02,37.87
13840,-122.02,37.84
13841,-122.02,37.8
13842,-122.02,37.63
13843,-122.02,37.6
13844,-122.02,37.6
13845,-122.02,37.6
13846,-122.02,37.58
13847,-122.02,37.56
13848,-122.02,37.56
13849,-122.02,37.4
13850,-122.02,37.39
13851,-122.02,37.38
13852,-122.02,37.38
13853,-122.02,37.37
13854,-122.02,37.36
13855,-122.02,37.36
13856,-122.02,37.36
13857,-122.02,37.35
13858,-122.02,37.35
13859,-122.02,37.35
13860,-122.02,37.34
13861,-122.02,37.34
13862,-122.02,37.34
13863,-122.02,37.31
13864,-122.02,37.31
13865,-122.02,37.3
13866,-122.02,37.3
13867,-122.02,37.29
13868,-122.02,37.29
13869,-122.02,37.28
13870,-122.02,37.26
13871,-122.02,37.26
13872,-122.02,37.24
13873,-122.02,37.11
13874,-122.02,37.09
13875,-122.02,36.99
13876,-122.02,36.98
13877,-122.02,36.98
13878,-122.02,36.98
13879,-122.02,36.97
13880,-122.02,36.96
13881,-122.03,38.69
13882,-122.03,38.3
13883,-122.03,38.28
13884,-122.03,38.27
13885,-122.03,38.26
13886,-122.03,38.25
13887,-122.03,38.25
13888,-122.03,38.24
13889,-122.03,38.0
13890,-122.03,37.99
13891,-122.03,37.99
13892,-122.03,37.98
13893,-122.03,37.98
13894,-122.03,37.98
13895,-122.03,37.97
13896,-122.03,37.97
13897,-122.03,37.96
13898,-122.03,37.95
13899,-122.03,37.95
13900,-122.03,37.94
13901,-122.03,37.93
13902,-122.03,37.92
13903,-122.03,37.87
13904,-122.03,37.86
13905,-122.03,37.86
13906,-122.03,37.69
13907,-122.03,37.62
13908,-122.03,37.62
13909,-122.03,37.62
13910,-122.03,37.61
13911,-122.03,37.61
13912,-122.03,37.59
13913,-122.03,37.56
13914,-122.03,37.56
13915,-122.03,37.55
13916,-122.03,37.55
13917,-122.03,37.54
13918,-122.03,37.54
13919,-122.03,37.54
13920,-122.03,37.53
13921,-122.03,37.39
13922,-122.03,37.38
13923,-122.03,37.37
13924,-122.03,37.37
13925,-122.03,37.37
13926,-122.03,37.37
13927,-122.03,37.36
13928,-122.03,37.36
13929,-122.03,37.35
13930,-122.03,37.35
13931,-122.03,37.34
13932,-122.03,37.34
13933,-122.03,37.34
13934,-122.03,37.32
13935,-122.03,37.31
13936,-122.03,37.3
13937,-122.03,37.3
13938,-122.03,37.29
13939,-122.03,37.28
13940,-122.03,37.27
13941,-122.03,37.25
13942,-122.03,37.05
13943,-122.03,37.03
13944,-122.03,37.0
13945,-122.03,36.98
13946,-122.03,36.97
13947,-122.03,36.97
13948,-122.03,36.97
13949,-122.03,36.96
13950,-122.03,36.96
13951,-122.04,39.72
13952,-122.04,39.22
13953,-122.04,38.68
13954,-122.04,38.28
13955,-122.04,38.27
13956,-122.04,38.26
13957,-122.04,38.25
13958,-122.04,38.25
13959,-122.04,38.25
13960,-122.04,38.25
13961,-122.04,38.24
13962,-122.04,38.24
13963,-122.04,38.0
13964,-122.04,37.99
13965,-122.04,37.99
13966,-122.04,37.99
13967,-122.04,37.97
13968,-122.04,37.96
13969,-122.04,37.96
13970,-122.04,37.96
13971,-122.04,37.95
13972,-122.04,37.95
13973,-122.04,37.94
13974,-122.04,37.9
13975,-122.04,37.89
13976,-122.04,37.67
13977,-122.04,37.67
13978,-122.04,37.66
13979,-122.04,37.66
13980,-122.04,37.63
13981,-122.04,37.63
13982,-122.04,37.62
13983,-122.04,37.62
13984,-122.04,37.62
13985,-122.04,37.6
13986,-122.04,37.59
13987,-122.04,37.58
13988,-122.04,37.55
13989,-122.04,37.54
13990,-122.04,37.53
13991,-122.04,37.53
13992,-122.04,37.5
13993,-122.04,37.38
13994,-122.04,37.37
13995,-122.04,37.37
13996,-122.04,37.37
13997,-122.04,37.35
13998,-122.04,37.35
13999,-122.04,37.34
14000,-122.04,37.34
14001,-122.04,37.34
14002,-122.04,37.34
14003,-122.04,37.34
14004,-122.04,37.33
14005,-122.04,37.32
14006,-122.04,37.31
14007,-122.04,37.31
14008,-122.04,37.3
14009,-122.04,37.3
14010,-122.04,37.29
14011,-122.04,37.26
14012,-122.04,37.24
14013,-122.04,37.08
14014,-122.04,37.04
14015,-122.04,36.98
14016,-122.04,36.97
14017,-122.04,36.97
14018,-122.04,36.97
14019,-122.04,36.97
14020,-122.04,36.97
14021,-122.04,36.96
14022,-122.04,36.96
14023,-122.04,36.96
14024,-122.04,36.96
14025,-122.04,36.95
14026,-122.04,36.95
14027,-122.05,39.34
14028,-122.05,38.56
14029,-122.05,38.26
14030,-122.05,38.25
14031,-122.05,38.25
14032,-122.05,38.0
14033,-122.05,38.0
14034,-122.05,37.97
14035,-122.05,37.96
14036,-122.05,37.95
14037,-122.05,37.95
14038,-122.05,37.95
14039,-122.05,37.95
14040,-122.05,37.94
14041,-122.05,37.94
14042,-122.05,37.93
14043,-122.05,37.92
14044,-122.05,37.9
14045,-122.05,37.9
14046,-122.05,37.9
14047,-122.05,37.89
14048,-122.05,37.87
14049,-122.05,37.68
14050,-122.05,37.68
14051,-122.05,37.61
14052,-122.05,37.59
14053,-122.05,37.57
14054,-122.05,37.55
14055,-122.05,37.54
14056,-122.05,37.39
14057,-122.05,37.38
14058,-122.05,37.38
14059,-122.05,37.37
14060,-122.05,37.37
14061,-122.05,37.36
14062,-122.05,37.36
14063,-122.05,37.35
14064,-122.05,37.34
14065,-122.05,37.34
14066,-122.05,37.33
14067,-122.05,37.33
14068,-122.05,37.31
14069,-122.05,37.11
14070,-122.05,36.97
14071,-122.05,36.97
14072,-122.05,36.96
14073,-122.05,36.87
14074,-122.06,40.55
14075,-122.06,40.02
14076,-122.06,38.27
14077,-122.06,38.26
14078,-122.06,38.25
14079,-122.06,38.25
14080,-122.06,37.99
14081,-122.06,37.99
14082,-122.06,37.96
14083,-122.06,37.96
14084,-122.06,37.95
14085,-122.06,37.94
14086,-122.06,37.91
14087,-122.06,37.9
14088,-122.06,37.89
14089,-122.06,37.88
14090,-122.06,37.85
14091,-122.06,37.77
14092,-122.06,37.73
14093,-122.06,37.7
14094,-122.06,37.67
14095,-122.06,37.65
14096,-122.06,37.64
14097,-122.06,37.64
14098,-122.06,37.64
14099,-122.06,37.63
14100,-122.06,37.63
14101,-122.06,37.6
14102,-122.06,37.6
14103,-122.06,37.6
14104,-122.06,37.58
14105,-122.06,37.39
14106,-122.06,37.38
14107,-122.06,37.38
14108,-122.06,37.37
14109,-122.06,37.37
14110,-122.06,37.36
14111,-122.06,37.36
14112,-122.06,37.35
14113,-122.06,37.35
14114,-122.06,37.34
14115,-122.06,37.34
14116,-122.06,37.33
14117,-122.06,37.32
14118,-122.06,37.3
14119,-122.06,37.0
14120,-122.06,36.96
14121,-122.07,40.95
14122,-122.07,38.41
14123,-122.07,38.27
14124,-122.07,38.26
14125,-122.07,38.24
14126,-122.07,37.99
14127,-122.07,37.98
14128,-122.07,37.97
14129,-122.07,37.96
14130,-122.07,37.95
14131,-122.07,37.94
14132,-122.07,37.94
14133,-122.07,37.94
14134,-122.07,37.93
14135,-122.07,37.93
14136,-122.07,37.92
14137,-122.07,37.91
14138,-122.07,37.91
14139,-122.07,37.89
14140,-122.07,37.89
14141,-122.07,37.88
14142,-122.07,37.86
14143,-122.07,37.86
14144,-122.07,37.72
14145,-122.07,37.71
14146,-122.07,37.71
14147,-122.07,37.7
14148,-122.07,37.7
14149,-122.07,37.69
14150,-122.07,37.69
14151,-122.07,37.68
14152,-122.07,37.67
14153,-122.07,37.67
14154,-122.07,37.67
14155,-122.07,37.66
14156,-122.07,37.65
14157,-122.07,37.64
14158,-122.07,37.64
14159,-122.07,37.63
14160,-122.07,37.63
14161,-122.07,37.63
14162,-122.07,37.59
14163,-122.07,37.58
14164,-122.07,37.58
14165,-122.07,37.58
14166,-122.07,37.57
14167,-122.07,37.52
14168,-122.07,37.44
14169,-122.07,37.41
14170,-122.07,37.4
14171,-122.07,37.4
14172,-122.07,37.39
14173,-122.07,37.39
14174,-122.07,37.39
14175,-122.07,37.38
14176,-122.07,37.37
14177,-122.07,37.37
14178,-122.07,37.36
14179,-122.07,37.36
14180,-122.07,37.35
14181,-122.07,37.35
14182,-122.07,37.34
14183,-122.07,37.34
14184,-122.07,37.33
14185,-122.07,37.31
14186,-122.07,37.08
14187,-122.07,37.06
14188,-122.08,40.09
14189,-122.08,38.3
14190,-122.08,37.99
14191,-122.08,37.96
14192,-122.08,37.95
14193,-122.08,37.95
14194,-122.08,37.93
14195,-122.08,37.92
14196,-122.08,37.92
14197,-122.08,37.89
14198,-122.08,37.87
14199,-122.08,37.84
14200,-122.08,37.82
14201,-122.08,37.72
14202,-122.08,37.71
14203,-122.08,37.71
14204,-122.08,37.7
14205,-122.08,37.7
14206,-122.08,37.69
14207,-122.08,37.69
14208,-122.08,37.68
14209,-122.08,37.68
14210,-122.08,37.68
14211,-122.08,37.68
14212,-122.08,37.67
14213,-122.08,37.66
14214,-122.08,37.65
14215,-122.08,37.64
14216,-122.08,37.64
14217,-122.08,37.64
14218,-122.08,37.63
14219,-122.08,37.63
14220,-122.08,37.63
14221,-122.08,37.63
14222,-122.08,37.63
14223,-122.08,37.62
14224,-122.08,37.62
14225,-122.08,37.61
14226,-122.08,37.6
14227,-122.08,37.58
14228,-122.08,37.58
14229,-122.08,37.41
14230,-122.08,37.4
14231,-122.08,37.4
14232,-122.08,37.4
14233,-122.08,37.39
14234,-122.08,37.39
14235,-122.08,37.39
14236,-122.08,37.39
14237,-122.08,37.38
14238,-122.08,37.38
14239,-122.08,37.38
14240,-122.08,37.38
14241,-122.08,37.38
14242,-122.08,37.37
14243,-122.08,37.36
14244,-122.08,37.36
14245,-122.08,37.35
14246,-122.08,37.34
14247,-122.08,37.34
14248,-122.08,37.31
14249,-122.08,37.3
14250,-122.08,37.24
14251,-122.08,37.15
14252,-122.08,37.08
14253,-122.08,37.04
14254,-122.08,37.03
14255,-122.09,41.32
14256,-122.09,39.13
14257,-122.09,38.0
14258,-122.09,37.99
14259,-122.09,37.98
14260,-122.09,37.97
14261,-122.09,37.94
14262,-122.09,37.91
14263,-122.09,37.89
14264,-122.09,37.86
14265,-122.09,37.71
14266,-122.09,37.71
14267,-122.09,37.7
14268,-122.09,37.7
14269,-122.09,37.69
14270,-122.09,37.68
14271,-122.09,37.68
14272,-122.09,37.68
14273,-122.09,37.68
14274,-122.09,37.67
14275,-122.09,37.67
14276,-122.09,37.67
14277,-122.09,37.66
14278,-122.09,37.66
14279,-122.09,37.65
14280,-122.09,37.65
14281,-122.09,37.64
14282,-122.09,37.64
14283,-122.09,37.64
14284,-122.09,37.63
14285,-122.09,37.63
14286,-122.09,37.6
14287,-122.09,37.42
14288,-122.09,37.41
14289,-122.09,37.41
14290,-122.09,37.41
14291,-122.09,37.4
14292,-122.09,37.4
14293,-122.09,37.4
14294,-122.09,37.4
14295,-122.09,37.39
14296,-122.09,37.39
14297,-122.09,37.39
14298,-122.09,37.37
14299,-122.09,37.37
14300,-122.09,37.36
14301,-122.09,37.36
14302,-122.09,37.35
14303,-122.09,37.35
14304,-122.09,37.11
14305,-122.09,37.09
14306,-122.09,37.07
14307,-122.1,40.05
14308,-122.1,40.03
14309,-122.1,39.47
14310,-122.1,38.24
14311,-122.1,38.02
14312,-122.1,37.97
14313,-122.1,37.96
14314,-122.1,37.96
14315,-122.1,37.89
14316,-122.1,37.88
14317,-122.1,37.72
14318,-122.1,37.71
14319,-122.1,37.7
14320,-122.1,37.69
14321,-122.1,37.69
14322,-122.1,37.69
14323,-122.1,37.68
14324,-122.1,37.68
14325,-122.1,37.67
14326,-122.1,37.66
14327,-122.1,37.66
14328,-122.1,37.66
14329,-122.1,37.66
14330,-122.1,37.66
14331,-122.1,37.65
14332,-122.1,37.64
14333,-122.1,37.63
14334,-122.1,37.63
14335,-122.1,37.41
14336,-122.1,37.4
14337,-122.1,37.4
14338,-122.1,37.4
14339,-122.1,37.4
14340,-122.1,37.39
14341,-122.1,37.39
14342,-122.1,37.39
14343,-122.1,37.38
14344,-122.1,37.37
14345,-122.1,37.37
14346,-122.1,37.36
14347,-122.1,37.19
14348,-122.11,39.82
14349,-122.11,38.01
14350,-122.11,38.01
14351,-122.11,38.0
14352,-122.11,37.99
14353,-122.11,37.99
14354,-122.11,37.98
14355,-122.11,37.88
14356,-122.11,37.87
14357,-122.11,37.83
14358,-122.11,37.71
14359,-122.11,37.7
14360,-122.11,37.7
14361,-122.11,37.69
14362,-122.11,37.69
14363,-122.11,37.68
14364,-122.11,37.67
14365,-122.11,37.67
14366,-122.11,37.67
14367,-122.11,37.66
14368,-122.11,37.65
14369,-122.11,37.64
14370,-122.11,37.64
14371,-122.11,37.44
14372,-122.11,37.43
14373,-122.11,37.43
14374,-122.11,37.42
14375,-122.11,37.41
14376,-122.11,37.41
14377,-122.11,37.4
14378,-122.11,37.39
14379,-122.11,37.38
14380,-122.11,37.38
14381,-122.11,37.37
14382,-122.11,37.36
14383,-122.11,37.31
14384,-122.11,37.05
14385,-122.12,40.14
14386,-122.12,39.91
14387,-122.12,38.01
14388,-122.12,38.01
14389,-122.12,38.01
14390,-122.12,37.99
14391,-122.12,37.94
14392,-122.12,37.89
14393,-122.12,37.88
14394,-122.12,37.85
14395,-122.12,37.82
14396,-122.12,37.81
14397,-122.12,37.75
14398,-122.12,37.71
14399,-122.12,37.71
14400,-122.12,37.7
14401,-122.12,37.7
14402,-122.12,37.7
14403,-122.12,37.69
14404,-122.12,37.68
14405,-122.12,37.68
14406,-122.12,37.68
14407,-122.12,37.68
14408,-122.12,37.67
14409,-122.12,37.65
14410,-122.12,37.64
14411,-122.12,37.48
14412,-122.12,37.44
14413,-122.12,37.44
14414,-122.12,37.43
14415,-122.12,37.43
14416,-122.12,37.42
14417,-122.12,37.42
14418,-122.12,37.41
14419,-122.12,37.4
14420,-122.12,37.4
14421,-122.12,37.39
14422,-122.12,37.38
14423,-122.12,37.37
14424,-122.12,37.29
14425,-122.12,37.16
14426,-122.12,37.12
14427,-122.12,37.09
14428,-122.13,39.74
14429,-122.13,39.0
14430,-122.13,38.26
14431,-122.13,38.02
14432,-122.13,38.01
14433,-122.13,38.0
14434,-122.13,37.89
14435,-122.13,37.87
14436,-122.13,37.77
14437,-122.13,37.76
14438,-122.13,37.75
14439,-122.13,37.75
14440,-122.13,37.74
14441,-122.13,37.73
14442,-122.13,37.72
14443,-122.13,37.72
14444,-122.13,37.72
14445,-122.13,37.71
14446,-122.13,37.71
14447,-122.13,37.7
14448,-122.13,37.7
14449,-122.13,37.69
14450,-122.13,37.69
14451,-122.13,37.68
14452,-122.13,37.68
14453,-122.13,37.67
14454,-122.13,37.67
14455,-122.13,37.67
14456,-122.13,37.47
14457,-122.13,37.47
14458,-122.13,37.46
14459,-122.13,37.46
14460,-122.13,37.45
14461,-122.13,37.45
14462,-122.13,37.45
14463,-122.13,37.44
14464,-122.13,37.44
14465,-122.13,37.44
14466,-122.13,37.43
14467,-122.13,37.42
14468,-122.13,37.41
14469,-122.13,37.4
14470,-122.13,37.39
14471,-122.13,36.97
14472,-122.14,39.65
14473,-122.14,38.16
14474,-122.14,38.07
14475,-122.14,38.05
14476,-122.14,38.02
14477,-122.14,38.01
14478,-122.14,37.88
14479,-122.14,37.86
14480,-122.14,37.85
14481,-122.14,37.77
14482,-122.14,37.76
14483,-122.14,37.75
14484,-122.14,37.74
14485,-122.14,37.73
14486,-122.14,37.73
14487,-122.14,37.73
14488,-122.14,37.72
14489,-122.14,37.72
14490,-122.14,37.71
14491,-122.14,37.71
14492,-122.14,37.7
14493,-122.14,37.7
14494,-122.14,37.69
14495,-122.14,37.69
14496,-122.14,37.68
14497,-122.14,37.68
